Complaint ID,Complaint Date,Mode,Product,Feature,Response Time,Rating
454869,5/2/13,In Person,Online Banking,Payment,19,3
1347666,5/1/13,Call,Online Banking,Cheque Deposit,20,4
1576920,5/2/13,Email,Online Banking,Statement Enquiry,11,5
2302423,5/1/13,In Person,Online Banking,Fund Transfer,12,3
1543706,5/2/13,Email,Online Banking,Cheque Deposit,13,4
910795,5/1/13,Email,Online Banking,Cheque Deposit,14,5
929086,5/2/13,Website,Online Banking,Payment,15,3
1886896,5/1/13,Email,Online Banking,Cheque Deposit,16,4
925432,5/2/13,Website,Online Banking,Cheque Deposit,17,5
1920032,5/1/13,Call,Online Banking,Payment,18,3
1550852,5/2/13,Email,Online Banking,Payment,19,4
2142199,5/1/13,Website,Online Banking,Cheque Deposit,20,5
1657653,5/2/13,Website,Online Banking,Statement Enquiry,11,3
2155018,5/1/13,Call,Online Banking,Cheque Deposit,12,4
2137258,5/2/13,Email,Online Banking,Statement Enquiry,13,5
1418449,5/1/13,Website,Online Banking,Cheque Deposit,14,3
1766010,5/2/13,Website,Online Banking,Payment,15,4
1708757,5/1/13,Call,Online Banking,Customer Login,16,5
2287531,5/2/13,In Person,Online Banking,Cheque Deposit,17,3
2432930,5/1/13,Email,Online Banking,Cheque Deposit,18,4
2204739,5/2/13,In Person,Online Banking,Payment,19,5
1018533,5/1/13,Call,Online Banking,Customer Login,20,3
1039988,5/2/13,Call,Online Banking,Customer Login,11,4
825914,5/1/13,In Person,Online Banking,Payment,12,5
625058,5/2/13,In Person,Online Banking,Payment,13,3
1494133,5/1/13,In Person,Online Banking,Cheque Deposit,14,4
1935737,5/2/13,Website,Online Banking,Cheque Deposit,15,5
995764,5/1/13,Website,Online Banking,Customer Login,16,3
568464,5/2/13,Website,Online Banking,Statement Enquiry,17,4
504526,5/1/13,Email,Online Banking,Cheque Deposit,18,5
2173534,5/2/13,Call,Online Banking,Customer Login,19,3
1941628,5/1/13,In Person,Online Banking,Statement Enquiry,20,4
983893,5/2/13,Email,Online Banking,Customer Login,11,5
2143526,5/1/13,Website,Online Banking,Statement Enquiry,12,3
2280748,5/2/13,Website,Online Banking,Fund Transfer,13,4
1584017,5/1/13,Website,Online Banking,Cheque Deposit,14,5
1379223,5/2/13,Email,Online Banking,Cheque Deposit,15,3
2012300,5/1/13,Website,Online Banking,Statement Enquiry,16,4
2212347,5/2/13,In Person,Online Banking,Cheque Deposit,17,5
1933931,5/1/13,Website,Online Banking,Payment,18,3
2479632,5/2/13,Email,Online Banking,Customer Login,19,4
2470382,5/1/13,Website,Online Banking,Customer Login,20,5
1500135,5/2/13,Call,Online Banking,Cheque Deposit,11,3
1826459,5/1/13,Website,Online Banking,Cheque Deposit,12,4
1186875,5/2/13,Email,Online Banking,Statement Enquiry,13,5
2249257,5/1/13,Call,Online Banking,Cheque Deposit,14,3
533059,5/2/13,Website,Online Banking,Payment,15,4
1314321,5/1/13,Call,Online Banking,Customer Login,16,5
1842792,5/2/13,In Person,Online Banking,Payment,17,3
1403924,5/1/13,Email,Online Banking,Cheque Deposit,18,4
1188581,5/2/13,In Person,Online Banking,Payment,19,5
482512,5/1/13,Email,Online Banking,Cheque Deposit,20,3
570068,5/2/13,Website,Online Banking,Payment,11,4
1955919,5/1/13,In Person,Online Banking,Cheque Deposit,12,5
2352256,5/2/13,Email,Online Banking,Fund Transfer,13,3
1721613,5/1/13,Website,Online Banking,Customer Login,14,4
1692870,5/2/13,In Person,Online Banking,Cheque Deposit,15,5
502756,5/1/13,Website,Online Banking,Cheque Deposit,16,3
2263763,5/2/13,Website,Online Banking,Payment,17,4
1795351,5/1/13,Email,Online Banking,Statement Enquiry,18,5
806590,5/2/13,Call,Online Banking,Cheque Deposit,19,3
2264579,5/1/13,Email,Online Banking,Statement Enquiry,20,4
2118552,5/2/13,In Person,Online Banking,Customer Login,11,5
2465438,5/1/13,In Person,Online Banking,Payment,12,3
2177325,5/2/13,Website,Online Banking,Payment,13,4
1419308,5/1/13,Call,Online Banking,Statement Enquiry,14,5
618142,5/2/13,Website,Online Banking,Payment,15,3
971306,5/1/13,In Person,Online Banking,Fund Transfer,16,4
2117342,5/2/13,In Person,Online Banking,Cheque Deposit,17,5
1531680,5/1/13,Call,Online Banking,Cheque Deposit,18,3
815496,5/2/13,Email,Online Banking,Fund Transfer,19,4
944944,5/1/13,Website,Online Banking,Payment,20,5
1234987,5/2/13,Call,Online Banking,Statement Enquiry,11,3
1323790,5/1/13,Website,Online Banking,Cheque Deposit,12,4
2316660,5/2/13,Call,Online Banking,Payment,13,5
2032479,5/1/13,Call,Online Banking,Customer Login,14,3
673656,5/2/13,In Person,Online Banking,Cheque Deposit,15,4
1054027,5/1/13,Website,Online Banking,Cheque Deposit,16,5
1476197,5/2/13,Website,Online Banking,Cheque Deposit,17,3
860754,5/1/13,Call,Online Banking,Cheque Deposit,18,4
1842632,5/2/13,In Person,Online Banking,Payment,19,5
608543,5/1/13,Website,Online Banking,Cheque Deposit,20,3
479245,5/2/13,In Person,Online Banking,Payment,11,4
1019176,5/1/13,In Person,Online Banking,Customer Login,12,5
2324920,5/2/13,Call,Online Banking,Customer Login,13,3
683119,5/1/13,Email,Online Banking,Customer Login,14,4
2438060,5/2/13,Website,Online Banking,Payment,15,5
2012848,5/1/13,Call,Online Banking,Payment,16,3
2169694,5/2/13,Call,Online Banking,Cheque Deposit,17,4
546532,5/1/13,Website,Online Banking,Customer Login,18,5
1043084,5/2/13,Email,Online Banking,Cheque Deposit,19,3
636379,5/1/13,In Person,Online Banking,Statement Enquiry,20,4
778728,5/2/13,Call,Online Banking,Payment,11,5
620512,5/1/13,In Person,Online Banking,Customer Login,12,3
628402,5/2/13,Call,Online Banking,Cheque Deposit,13,4
1880541,5/1/13,Call,Online Banking,Cheque Deposit,14,5
976936,5/2/13,In Person,Online Banking,Statement Enquiry,15,3
2280205,5/1/13,Website,Online Banking,Statement Enquiry,16,4
1498133,5/2/13,In Person,Online Banking,Cheque Deposit,17,5
1390188,5/1/13,Email,Online Banking,Customer Login,18,3
1986985,5/2/13,Website,Online Banking,Payment,19,4
2318660,5/1/13,Email,Online Banking,Payment,20,5
1604429,5/2/13,Website,Online Banking,Statement Enquiry,11,3
2481413,5/1/13,Website,Online Banking,Fund Transfer,12,4
1333372,5/2/13,Email,Online Banking,Cheque Deposit,13,5
1161085,5/1/13,Website,Online Banking,Cheque Deposit,14,3
2252536,5/2/13,In Person,Online Banking,Customer Login,15,4
1943772,5/1/13,Email,Online Banking,Payment,16,5
739363,5/2/13,Website,Online Banking,Cheque Deposit,17,3
2205000,5/1/13,In Person,Online Banking,Payment,18,4
817343,5/2/13,In Person,Online Banking,Customer Login,19,5
946551,5/1/13,Email,Online Banking,Customer Login,20,3
2216209,5/2/13,Email,Online Banking,Payment,11,4
2127201,5/1/13,Email,Online Banking,Cheque Deposit,12,5
2051447,5/2/13,Website,Online Banking,Customer Login,13,3
2222826,5/1/13,Call,Online Banking,Cheque Deposit,14,4
908746,5/2/13,In Person,Online Banking,Payment,15,5
1901254,5/1/13,Website,Online Banking,Payment,16,3
1948785,5/2/13,Email,Online Banking,Statement Enquiry,17,4
1439950,5/1/13,Email,Online Banking,Payment,18,5
2332042,5/2/13,Website,Online Banking,Payment,19,3
1993735,5/1/13,Website,Online Banking,Customer Login,20,4
1602965,5/2/13,In Person,Online Banking,Cheque Deposit,11,5
1403851,5/1/13,Website,Online Banking,Cheque Deposit,12,3
461483,5/2/13,In Person,Online Banking,Payment,13,4
2399418,5/1/13,In Person,Online Banking,Payment,14,5
936488,5/2/13,Email,Online Banking,Payment,15,3
597060,5/1/13,Call,Online Banking,Cheque Deposit,16,4
1384383,5/2/13,Call,Online Banking,Statement Enquiry,17,5
699029,5/1/13,Call,Online Banking,Statement Enquiry,18,3
2002187,5/2/13,Website,Online Banking,Cheque Deposit,19,4
929851,5/1/13,Call,Online Banking,Payment,20,5
1277462,5/2/13,Website,Online Banking,Cheque Deposit,11,3
1597966,5/1/13,In Person,Online Banking,Cheque Deposit,12,4
2387198,5/2/13,In Person,Online Banking,Payment,13,5
1298192,5/1/13,Email,Online Banking,Statement Enquiry,14,3
911806,5/2/13,Call,Online Banking,Cheque Deposit,15,4
1278137,5/1/13,In Person,Online Banking,Customer Login,16,5
568455,5/2/13,Email,Online Banking,Statement Enquiry,17,3
2467619,5/1/13,Email,Online Banking,Customer Login,18,4
843549,5/2/13,Call,Online Banking,Payment,19,5
2185337,5/1/13,Call,Online Banking,Cheque Deposit,20,3
474247,5/2/13,In Person,Online Banking,Payment,11,4
2209108,5/1/13,Call,Online Banking,Payment,12,5
1999195,5/2/13,Website,Online Banking,Payment,13,3
2402519,5/1/13,Website,Online Banking,Cheque Deposit,14,4
1973313,5/2/13,Website,Online Banking,Payment,15,5
1278716,5/1/13,Website,Online Banking,Cheque Deposit,16,3
2270870,5/2/13,Website,Online Banking,Payment,17,4
1626257,5/1/13,Email,Online Banking,Payment,18,5
668216,5/2/13,In Person,Online Banking,Payment,19,3
628590,5/1/13,In Person,Online Banking,Cheque Deposit,20,4
2436557,5/2/13,Call,Online Banking,Customer Login,11,5
1315621,5/1/13,Call,Online Banking,Customer Login,12,3
1954461,5/2/13,Website,Online Banking,Payment,13,4
2216247,5/1/13,Call,Online Banking,Cheque Deposit,14,5
1950588,5/2/13,Call,Online Banking,Cheque Deposit,15,3
2188038,5/1/13,In Person,Online Banking,Customer Login,16,4
1464588,5/2/13,Call,Online Banking,Cheque Deposit,17,5
929997,5/1/13,Email,Online Banking,Cheque Deposit,18,3
1554315,5/2/13,Email,Online Banking,Fund Transfer,19,4
2359469,5/1/13,Call,Online Banking,Cheque Deposit,20,5
2055828,5/2/13,Website,Online Banking,Payment,11,3
1663526,5/1/13,Website,Online Banking,Payment,12,4
612332,5/2/13,Email,Online Banking,Cheque Deposit,13,5
916889,5/1/13,Email,Online Banking,Customer Login,14,3
1476807,5/2/13,Email,Online Banking,Cheque Deposit,15,4
1083564,5/1/13,Website,Online Banking,Customer Login,16,5
1032060,5/2/13,Call,Online Banking,Customer Login,17,3
1863185,5/1/13,In Person,Online Banking,Cheque Deposit,18,4
1794409,5/2/13,In Person,Online Banking,Customer Login,19,5
1946540,5/1/13,Email,Online Banking,Cheque Deposit,20,3
2397729,5/2/13,In Person,Online Banking,Payment,11,4
583965,5/1/13,Email,Online Banking,Cheque Deposit,12,5
919092,5/2/13,Website,Online Banking,Statement Enquiry,13,3
2129772,5/1/13,Email,Online Banking,Cheque Deposit,14,4
1657369,5/2/13,In Person,Online Banking,Customer Login,15,5
2432246,5/1/13,Email,Online Banking,Cheque Deposit,16,3
2308253,5/2/13,Email,Online Banking,Statement Enquiry,17,4
1087474,5/1/13,Call,Online Banking,Cheque Deposit,18,5
1173696,5/2/13,Website,Online Banking,Cheque Deposit,19,3
1145834,5/1/13,Call,Online Banking,Payment,20,4
1201581,5/2/13,Website,Online Banking,Cheque Deposit,11,5
1040509,5/1/13,In Person,Online Banking,Fund Transfer,12,3
1250833,5/2/13,Call,Online Banking,Cheque Deposit,13,4
1828579,5/1/13,In Person,Online Banking,Customer Login,14,5
1547306,5/2/13,Email,Online Banking,Statement Enquiry,15,3
2022542,5/1/13,In Person,Online Banking,Cheque Deposit,16,4
1616471,5/2/13,Email,Online Banking,Statement Enquiry,17,5
2475559,5/1/13,Email,Online Banking,Customer Login,18,3
1472339,5/2/13,Call,Online Banking,Cheque Deposit,19,4
2196475,5/1/13,Call,Online Banking,Cheque Deposit,20,5
2339822,5/2/13,Call,Online Banking,Payment,11,3
2394280,5/1/13,Website,Online Banking,Payment,12,4
1238691,5/2/13,Call,Online Banking,Statement Enquiry,13,5
574203,5/1/13,In Person,Online Banking,Cheque Deposit,14,3
702763,5/2/13,Email,Online Banking,Payment,15,4
1722023,5/1/13,In Person,Online Banking,Cheque Deposit,16,5
1154146,5/2/13,Call,Online Banking,Customer Login,17,3
2407617,5/1/13,Website,Online Banking,Fund Transfer,18,4
706228,5/2/13,Website,Online Banking,Cheque Deposit,19,5
1991468,5/1/13,Website,Online Banking,Cheque Deposit,20,3
1654206,5/2/13,Website,Online Banking,Cheque Deposit,11,4
473977,5/1/13,Website,Online Banking,Customer Login,12,5
2372145,5/2/13,Website,Online Banking,Payment,13,3
2440163,5/1/13,Email,Online Banking,Cheque Deposit,14,4
810907,5/2/13,Email,Online Banking,Cheque Deposit,15,5
1910231,5/1/13,In Person,Online Banking,Statement Enquiry,16,3
2338330,5/2/13,Call,Online Banking,Fund Transfer,17,4
1283470,5/1/13,Call,Online Banking,Cheque Deposit,18,5
1904300,5/2/13,Email,Online Banking,Payment,19,3
2137141,5/1/13,Call,Online Banking,Cheque Deposit,20,4
2281090,5/2/13,In Person,Online Banking,Customer Login,11,5
2446671,5/1/13,Call,Online Banking,Cheque Deposit,12,3
641527,5/2/13,Call,Online Banking,Cheque Deposit,13,4
867735,5/1/13,Email,Online Banking,Customer Login,14,5
2247294,5/2/13,Call,Online Banking,Payment,15,3
1165451,5/1/13,In Person,Online Banking,Cheque Deposit,16,4
1775819,5/2/13,Website,Online Banking,Payment,17,5
2385786,5/1/13,Call,Online Banking,Cheque Deposit,18,3
956983,5/2/13,In Person,Online Banking,Customer Login,19,4
793894,5/1/13,Website,Online Banking,Customer Login,20,5
885328,5/2/13,Call,Online Banking,Customer Login,11,3
1815021,5/1/13,In Person,Online Banking,Cheque Deposit,12,4
1770957,5/2/13,Call,Online Banking,Fund Transfer,13,5
1177478,5/1/13,Email,Online Banking,Cheque Deposit,14,3
1727308,5/2/13,Website,Online Banking,Cheque Deposit,15,4
1231352,5/1/13,In Person,Online Banking,Cheque Deposit,16,5
1396239,5/2/13,Call,Online Banking,Fund Transfer,17,3
2082245,5/1/13,Website,Online Banking,Cheque Deposit,18,4
1824315,5/2/13,Email,Online Banking,Payment,19,5
2120223,5/1/13,Email,Online Banking,Payment,20,3
1211867,5/2/13,Email,Online Banking,Statement Enquiry,11,4
466796,5/1/13,In Person,Online Banking,Customer Login,12,5
1266793,5/2/13,Website,Online Banking,Cheque Deposit,13,3
1587521,5/1/13,In Person,Online Banking,Payment,14,4
2234387,5/2/13,In Person,Online Banking,Cheque Deposit,15,5
713945,5/1/13,Website,Online Banking,Payment,16,3
2224112,5/2/13,Website,Online Banking,Fund Transfer,17,4
1726427,5/1/13,Call,Online Banking,Cheque Deposit,18,5
674555,5/2/13,Website,Online Banking,Cheque Deposit,19,3
2468580,5/1/13,Email,Online Banking,Fund Transfer,20,4
1353946,5/2/13,Call,Online Banking,Payment,11,5
1652724,5/1/13,Website,Online Banking,Payment,12,3
814174,5/2/13,In Person,Online Banking,Customer Login,13,4
456516,5/1/13,Website,Online Banking,Customer Login,14,5
1216403,5/2/13,Call,Online Banking,Cheque Deposit,15,3
2501852,5/1/13,Email,Online Banking,Customer Login,16,4
1503732,5/2/13,Call,Online Banking,Cheque Deposit,17,5
2222864,5/1/13,Email,Online Banking,Statement Enquiry,18,3
746589,5/2/13,In Person,Online Banking,Cheque Deposit,19,4
2009333,5/1/13,In Person,Online Banking,Customer Login,20,5
2426944,5/2/13,In Person,Online Banking,Cheque Deposit,11,3
1966124,5/1/13,In Person,Online Banking,Payment,12,4
516113,5/2/13,In Person,Online Banking,Cheque Deposit,13,5
1888092,5/1/13,Website,Online Banking,Statement Enquiry,14,3
1685020,5/2/13,In Person,Online Banking,Cheque Deposit,15,4
1949743,5/1/13,Call,Online Banking,Fund Transfer,16,5
2493362,5/2/13,Email,Online Banking,Customer Login,17,3
2333240,5/1/13,Call,Online Banking,Cheque Deposit,18,4
785072,5/2/13,Call,Online Banking,Payment,19,5
1091358,5/1/13,In Person,Online Banking,Cheque Deposit,20,3
1426850,5/2/13,Email,Online Banking,Cheque Deposit,11,4
1597983,5/1/13,Website,Online Banking,Cheque Deposit,12,5
2082972,5/2/13,Website,Online Banking,Customer Login,13,3
1546694,5/1/13,Email,Online Banking,Cheque Deposit,14,4
1462855,5/2/13,Email,Online Banking,Statement Enquiry,15,5
956778,5/1/13,In Person,Online Banking,Customer Login,16,3
684234,5/2/13,Website,Online Banking,Fund Transfer,17,4
1923798,5/1/13,Call,Online Banking,Cheque Deposit,18,5
1732461,5/2/13,Website,Online Banking,Cheque Deposit,19,3
869930,5/1/13,Call,Online Banking,Cheque Deposit,20,4
1304456,5/2/13,Email,Online Banking,Customer Login,11,5
2412943,5/1/13,Website,Online Banking,Cheque Deposit,12,3
1153380,5/2/13,Website,Online Banking,Cheque Deposit,13,4
1890680,5/1/13,In Person,Online Banking,Cheque Deposit,14,5
901907,5/2/13,Email,Online Banking,Statement Enquiry,15,3
2433747,5/1/13,Website,Online Banking,Cheque Deposit,16,4
2218987,5/2/13,In Person,Online Banking,Payment,17,5
2046986,5/1/13,In Person,Online Banking,Cheque Deposit,18,3
2247378,5/2/13,Website,Online Banking,Payment,19,4
1494182,5/1/13,In Person,Online Banking,Cheque Deposit,20,5
620437,5/2/13,In Person,Online Banking,Fund Transfer,11,3
1095384,5/1/13,In Person,Online Banking,Fund Transfer,12,4
1388875,5/2/13,Website,Online Banking,Cheque Deposit,13,5
996705,5/1/13,Email,Online Banking,Statement Enquiry,14,3
1879209,5/2/13,Call,Online Banking,Cheque Deposit,15,4
1503593,5/1/13,Website,Online Banking,Cheque Deposit,16,5
803292,5/2/13,Email,Online Banking,Statement Enquiry,17,3
2469357,5/1/13,Email,Online Banking,Customer Login,18,4
1491573,5/2/13,Call,Online Banking,Cheque Deposit,19,5
953191,5/1/13,Website,Online Banking,Cheque Deposit,20,3
1662633,5/2/13,In Person,Online Banking,Payment,11,4
2381569,5/1/13,Website,Online Banking,Payment,12,5
1866762,5/2/13,Call,Online Banking,Customer Login,13,3
1050820,5/1/13,Call,Online Banking,Cheque Deposit,14,4
2002216,5/2/13,Website,Online Banking,Customer Login,15,5
1952742,5/1/13,In Person,Online Banking,Statement Enquiry,16,3
689151,5/2/13,In Person,Online Banking,Customer Login,17,4
577667,5/1/13,Email,Online Banking,Customer Login,18,5
547855,5/2/13,In Person,Online Banking,Statement Enquiry,19,3
2321167,5/1/13,In Person,Online Banking,Statement Enquiry,20,4
2151500,5/2/13,Website,Online Banking,Statement Enquiry,11,5
2183785,5/1/13,Email,Online Banking,Cheque Deposit,12,3
1792146,5/2/13,In Person,Online Banking,Payment,13,4
1562525,5/1/13,Website,Online Banking,Cheque Deposit,14,5
792456,5/2/13,In Person,Online Banking,Customer Login,15,3
2386358,5/1/13,Call,Online Banking,Payment,16,4
2050517,5/2/13,Website,Online Banking,Payment,17,5
2342480,5/1/13,In Person,Online Banking,Customer Login,18,3
2382624,5/2/13,Email,Online Banking,Fund Transfer,19,4
578161,5/1/13,Email,Online Banking,Customer Login,20,5
1567939,5/2/13,Call,Online Banking,Cheque Deposit,11,3
816199,5/1/13,In Person,Online Banking,Payment,12,4
1572316,5/2/13,In Person,Online Banking,Payment,13,5
1318999,5/1/13,Call,Online Banking,Cheque Deposit,14,3
1451726,5/2/13,Website,Online Banking,Cheque Deposit,15,4
1154426,5/1/13,Email,Online Banking,Statement Enquiry,16,5
731143,5/2/13,In Person,Online Banking,Customer Login,17,3
2366488,5/1/13,Website,Online Banking,Payment,18,4
2244331,5/2/13,Call,Online Banking,Fund Transfer,19,5
2231168,5/1/13,Website,Online Banking,Cheque Deposit,20,3
2046482,5/2/13,Website,Online Banking,Cheque Deposit,11,4
2413333,5/1/13,Website,Online Banking,Cheque Deposit,12,5
2051322,5/2/13,Call,Online Banking,Cheque Deposit,13,3
700436,5/1/13,In Person,Online Banking,Payment,14,4
877416,5/2/13,Website,Online Banking,Cheque Deposit,15,5
824332,5/1/13,Email,Online Banking,Statement Enquiry,16,3
1697119,5/2/13,Call,Online Banking,Fund Transfer,17,4
2427396,5/1/13,Website,Online Banking,Payment,18,5
1970537,5/2/13,Email,Online Banking,Statement Enquiry,19,3
2382578,5/1/13,Website,Online Banking,Cheque Deposit,20,4
2403691,5/2/13,Website,Online Banking,Cheque Deposit,11,5
1805118,5/1/13,Website,Online Banking,Cheque Deposit,12,3
906013,5/2/13,Website,Online Banking,Customer Login,13,4
2090301,5/1/13,In Person,Online Banking,Cheque Deposit,14,5
2086786,5/2/13,Email,Online Banking,Payment,15,3
2418659,5/1/13,Call,Online Banking,Payment,16,4
1487289,5/2/13,Website,Online Banking,Cheque Deposit,17,5
2221725,5/1/13,Website,Online Banking,Payment,18,3
1429969,5/2/13,Email,Online Banking,Fund Transfer,19,4
1772617,5/1/13,Website,Online Banking,Cheque Deposit,20,5
1229647,5/2/13,Call,Online Banking,Customer Login,11,3
1462061,5/1/13,Call,Online Banking,Cheque Deposit,12,4
2431372,5/2/13,Call,Online Banking,Fund Transfer,13,5
470448,5/1/13,In Person,Online Banking,Payment,14,3
2108049,5/2/13,Email,Online Banking,Payment,15,4
1336035,5/1/13,Email,Online Banking,Cheque Deposit,16,5
1382799,5/2/13,Email,Online Banking,Cheque Deposit,17,3
616606,5/1/13,Call,Online Banking,Fund Transfer,18,4
1774876,5/2/13,Call,Online Banking,Payment,19,5
620917,5/1/13,Website,Online Banking,Payment,20,3
1937267,5/2/13,Email,Online Banking,Payment,11,4
1248701,5/1/13,Call,Online Banking,Statement Enquiry,12,5
2468952,5/2/13,In Person,Online Banking,Fund Transfer,13,3
2198561,5/1/13,Website,Online Banking,Statement Enquiry,14,4
765385,5/2/13,Email,Online Banking,Cheque Deposit,15,5
1865605,5/1/13,Email,Online Banking,Cheque Deposit,16,3
1946307,5/2/13,Website,Online Banking,Fund Transfer,17,4
1270881,5/1/13,Email,Online Banking,Cheque Deposit,18,5
2477999,5/2/13,Website,Online Banking,Fund Transfer,19,3
1450923,5/1/13,In Person,Online Banking,Fund Transfer,20,4
541671,5/2/13,Website,Online Banking,Cheque Deposit,11,5
2404059,5/1/13,In Person,Online Banking,Cheque Deposit,12,3
712412,5/2/13,In Person,Online Banking,Customer Login,13,4
2400693,5/1/13,In Person,Online Banking,Payment,14,5
2473321,5/2/13,In Person,Online Banking,Fund Transfer,15,3
1240333,5/1/13,Website,Online Banking,Statement Enquiry,16,4
520250,5/2/13,In Person,Online Banking,Cheque Deposit,17,5
1960018,5/1/13,Website,Online Banking,Payment,18,3
644086,5/2/13,Email,Online Banking,Customer Login,19,4
499872,5/1/13,Call,Online Banking,Statement Enquiry,20,5
867793,5/2/13,Email,Online Banking,Fund Transfer,11,3
2427467,5/1/13,In Person,Online Banking,Customer Login,12,4
727956,5/2/13,Call,Online Banking,Payment,13,5
1830998,5/1/13,In Person,Online Banking,Payment,14,3
2405534,5/2/13,Email,Online Banking,Cheque Deposit,15,4
823810,5/1/13,Website,Online Banking,Cheque Deposit,16,5
690239,5/2/13,Email,Online Banking,Payment,17,3
1546133,5/1/13,Email,Online Banking,Cheque Deposit,18,4
576247,5/2/13,In Person,Online Banking,Cheque Deposit,19,5
2382519,5/1/13,Email,Online Banking,Customer Login,20,3
1563879,5/2/13,In Person,Online Banking,Cheque Deposit,11,4
1304367,5/1/13,Website,Online Banking,Cheque Deposit,12,5
2076041,5/2/13,Email,Online Banking,Payment,13,3
1830514,5/1/13,Website,Online Banking,Cheque Deposit,14,4
1039464,5/2/13,Website,Online Banking,Cheque Deposit,15,5
854598,5/1/13,Website,Online Banking,Cheque Deposit,16,3
457600,5/2/13,Email,Online Banking,Payment,17,4
1116926,5/1/13,In Person,Online Banking,Cheque Deposit,18,5
1202203,5/2/13,Call,Online Banking,Customer Login,19,3
1531178,5/1/13,Call,Online Banking,Cheque Deposit,20,4
1829659,5/2/13,Website,Online Banking,Customer Login,11,5
2109585,5/1/13,Website,Online Banking,Statement Enquiry,12,3
1691890,5/2/13,Website,Online Banking,Customer Login,13,4
1039854,5/1/13,In Person,Online Banking,Cheque Deposit,14,5
2237086,5/2/13,Call,Online Banking,Payment,15,3
631206,5/1/13,Website,Online Banking,Fund Transfer,16,4
638604,5/2/13,Email,Online Banking,Customer Login,17,5
1989147,5/1/13,Website,Online Banking,Cheque Deposit,18,3
996369,5/2/13,Email,Online Banking,Cheque Deposit,19,4
2474400,5/1/13,Website,Online Banking,Payment,20,5
2374472,5/2/13,Email,Online Banking,Payment,11,3
458281,5/1/13,In Person,Online Banking,Cheque Deposit,12,4
2475030,5/2/13,In Person,Online Banking,Fund Transfer,13,5
1334130,5/1/13,In Person,Online Banking,Statement Enquiry,14,3
668239,5/2/13,Call,Online Banking,Cheque Deposit,15,4
2386784,5/1/13,Website,Online Banking,Payment,16,5
2119211,5/2/13,Call,Online Banking,Customer Login,17,3
1872350,5/1/13,In Person,Online Banking,Payment,18,4
2236361,5/2/13,In Person,Online Banking,Customer Login,19,5
2209969,5/1/13,Email,Online Banking,Payment,20,3
535761,5/2/13,Website,Online Banking,Payment,11,4
767500,5/1/13,Website,Online Banking,Cheque Deposit,12,5
2056924,5/2/13,Website,Online Banking,Customer Login,13,3
2067963,5/1/13,Call,Online Banking,Cheque Deposit,14,4
1443177,5/2/13,Website,Online Banking,Customer Login,15,5
1393245,5/1/13,In Person,Online Banking,Cheque Deposit,16,3
905500,5/2/13,Email,Online Banking,Statement Enquiry,17,4
1136876,5/1/13,Website,Online Banking,Statement Enquiry,18,5
1109233,5/2/13,Email,Online Banking,Payment,19,3
837059,5/1/13,Call,Online Banking,Cheque Deposit,20,4
2208337,5/2/13,Website,Online Banking,Fund Transfer,11,5
1241659,5/1/13,Website,Online Banking,Cheque Deposit,12,3
2479823,5/2/13,Call,Online Banking,Customer Login,13,4
1893118,5/1/13,Email,Online Banking,Statement Enquiry,14,5
1373454,5/2/13,Email,Online Banking,Cheque Deposit,15,3
1093753,5/1/13,In Person,Online Banking,Cheque Deposit,16,4
2447332,5/2/13,Email,Online Banking,Payment,17,5
2340144,5/1/13,Call,Online Banking,Payment,18,3
2320881,5/2/13,Website,Online Banking,Cheque Deposit,19,4
1352474,5/1/13,Website,Online Banking,Payment,20,5
1681296,5/2/13,Email,Online Banking,Payment,11,3
1643889,5/1/13,Email,Online Banking,Cheque Deposit,12,4
971148,5/2/13,Website,Online Banking,Payment,13,5
1086355,5/1/13,Email,Online Banking,Fund Transfer,14,3
2254416,5/2/13,Website,Online Banking,Cheque Deposit,15,4
1651131,5/1/13,In Person,Online Banking,Customer Login,16,5
2375739,5/2/13,Website,Online Banking,Statement Enquiry,17,3
1626200,5/1/13,Website,Online Banking,Cheque Deposit,18,4
660679,5/2/13,In Person,Online Banking,Payment,19,5
1132946,5/1/13,Website,Online Banking,Payment,20,3
1151908,5/2/13,In Person,Online Banking,Customer Login,11,4
1299916,5/1/13,Call,Online Banking,Payment,12,5
1735379,5/2/13,Call,Online Banking,Statement Enquiry,13,3
650537,5/1/13,Email,Online Banking,Customer Login,14,4
1425167,5/2/13,In Person,Online Banking,Cheque Deposit,15,5
1829067,5/1/13,In Person,Online Banking,Customer Login,16,3
764082,5/2/13,Call,Online Banking,Cheque Deposit,17,4
2204389,5/1/13,Call,Online Banking,Payment,18,5
464720,5/2/13,Website,Online Banking,Fund Transfer,19,3
1283501,5/1/13,Email,Online Banking,Cheque Deposit,20,4
1308100,5/2/13,Website,Online Banking,Cheque Deposit,11,5
966023,5/1/13,Email,Online Banking,Statement Enquiry,12,3
609867,5/2/13,Email,Online Banking,Statement Enquiry,13,4
2183905,5/1/13,In Person,Online Banking,Customer Login,14,5
760212,5/2/13,Website,Online Banking,Statement Enquiry,15,3
1081630,5/1/13,Call,Online Banking,Customer Login,16,4
453263,5/2/13,Email,Online Banking,Cheque Deposit,17,5
897986,5/1/13,Email,Online Banking,Customer Login,18,3
967360,5/2/13,Website,Online Banking,Customer Login,19,4
1444305,5/1/13,In Person,Online Banking,Cheque Deposit,20,5
